client_id	id	path	sentence
Manu-20140318-fou	Manu-20140318-fou/mfc/de5-044	/data/voxforge_german/audio/Manu-20140318-fou/wav/de5-044.wav	DIESE FREIHEIT IST DURCH GESETZ BESCHRÃ NKBAR
Manu-20140318-fou	Manu-20140318-fou/mfc/de5-045	/data/voxforge_german/audio/Manu-20140318-fou/wav/de5-045.wav	MAN SPRICHT IN DIESEM FALL VON KONTRAHIERUNGSZWANG
Manu-20140318-fwy	Manu-20140318-fwy/mfc/de10-019	/data/voxforge_german/audio/Manu-20140318-fwy/wav/de10-019.wav	DER KOMMENTARTEXT IST NUN VERÃ FFENTLICHT WORDEN
Manu-20140318-fwy	Manu-20140318-fwy/mfc/de10-020	/data/voxforge_german/audio/Manu-20140318-fwy/wav/de10-020.wav	ER KANN VON JEDERMANN WELTWEIT GELESEN WERDEN
Manu-20140318-fwy	Manu-20140318-fwy/mfc/de10-021	/data/voxforge_german/audio/Manu-20140318-fwy/wav/de10-021.wav	DER KOMMENTARTEXT IST IN BLAUER FARBE HERVORGEHOBEN
Manu-20140318-fwy	Manu-20140318-fwy/mfc/de10-022	/data/voxforge_german/audio/Manu-20140318-fwy/wav/de10-022.wav	WENN MAN NICHTS ZU SAGEN HAT DANN SOLLTE MAN DIE KLAPPE HALTEN
Manu-20140318-fwy	Manu-20140318-fwy/mfc/de10-023	/data/voxforge_german/audio/Manu-20140318-fwy/wav/de10-023.wav	IN DIESEM FALL FAND ICH DEN KOMMENTAR GANZ PASSEND
Manu-20140318-fwy	Manu-20140318-fwy/mfc/de10-024	/data/voxforge_german/audio/Manu-20140318-fwy/wav/de10-024.wav	DURCH DEN HYPERLINK KONNTE ICH DIESE AUSSAGE VERSTÃ RKEN
Manu-20140318-fwy	Manu-20140318-fwy/mfc/de10-025	/data/voxforge_german/audio/Manu-20140318-fwy/wav/de10-025.wav	ES KÃ NNEN UNTERSCHIEDLICHE ERGEBNISSE ERZIELT WERDEN
Manu-20140318-fwy	Manu-20140318-fwy/mfc/de10-026	/data/voxforge_german/audio/Manu-20140318-fwy/wav/de10-026.wav	DAS FREMDE WEBLOG SIEHT NOCH BELEBTER AUS
Manu-20140318-fwy	Manu-20140318-fwy/mfc/de10-027	/data/voxforge_german/audio/Manu-20140318-fwy/wav/de10-027.wav	DAS EIGENE WEBLOG ERHÃ LT POTENTIELL MEHR LESER
Manu-20140318-fwy	Manu-20140318-fwy/mfc/de10-028	/data/voxforge_german/audio/Manu-20140318-fwy/wav/de10-028.wav	DIE LEISTUNGEN DER ZEITSCHRIFT WERDEN ANGEMESSEN GEWÃ¼RDIGT
Manu-20140318-gnl	Manu-20140318-gnl/mfc/de6-66	/data/voxforge_german/audio/Manu-20140318-gnl/wav/de6-66.wav	DER FIREFOX WIRD ALS ALTERNATIVE ZUM INTERNET EXPLORER ANGESEHEN
Manu-20140318-gnl	Manu-20140318-gnl/mfc/de6-69	/data/voxforge_german/audio/Manu-20140318-gnl/wav/de6-69.wav	ES HANDELT SICH UM EINE SPEZIELLE ANWENDUNG DIE SEHR BELIEBT SEIN SOLL
Manu-20140318-gnl	Manu-20140318-gnl/mfc/de6-70	/data/voxforge_german/audio/Manu-20140318-gnl/wav/de6-70.wav	EIN ZURÃ¼CKBEHALTUNGSRECHT BESTEHT WENN DER GLÃ UBIGER
Manu-20140318-gnl	Manu-20140318-gnl/mfc/de6-71	/data/voxforge_german/audio/Manu-20140318-gnl/wav/de6-71.wav	SEINE LEISTUNG NOCH NICHT ERBRACHT HAT
Manu-20140318-gnl	Manu-20140318-gnl/mfc/de6-72	/data/voxforge_german/audio/Manu-20140318-gnl/wav/de6-72.wav	DER EIGENTÃ¼MER HAT DER BESITZERIN DIE VERWENDUNGEN NOCH NICHT ERSETZT
Manu-20140318-gnl	Manu-20140318-gnl/mfc/de6-73	/data/voxforge_german/audio/Manu-20140318-gnl/wav/de6-73.wav	PEREMPTORISCHE EINREDE BEDEUTET DASS DIE EINREDE DAUERHAFT BESTEHT
Manu-20140318-gnl	Manu-20140318-gnl/mfc/de6-74	/data/voxforge_german/audio/Manu-20140318-gnl/wav/de6-74.wav	DIE LEISTUNG KANN WEGEN UNZUMUTBARKEIT VERWEIGERT WERDEN
Manu-20140318-gqs	Manu-20140318-gqs/mfc/de5-043	/data/voxforge_german/audio/Manu-20140318-gqs/wav/de5-043.wav	OB MAN MIT JEMANDEM EINEN VERTRAG ABSCHLIEÃ EN MÃ CHTE ODER NICHT
Manu-20140318-gqs	Manu-20140318-gqs/mfc/de5-044	/data/voxforge_german/audio/Manu-20140318-gqs/wav/de5-044.wav	DIESE FREIHEIT IST DURCH GESETZ BESCHRÃ NKBAR
Manu-20140318-gqs	Manu-20140318-gqs/mfc/de5-047	/data/voxforge_german/audio/Manu-20140318-gqs/wav/de5-047.wav	VON DEN VERTRAGSPARTEIEN FREI BESTIMMT WERDEN KANN
Manu-20140318-gqs	Manu-20140318-gqs/mfc/de5-048	/data/voxforge_german/audio/Manu-20140318-gqs/wav/de5-048.wav	VOM GESETZ BISHER NICHT VORGESEHENE NEUE VERTRAGSTYPEN KÃ NNEN GESCHAFFEN WERDEN
Manu-20140318-gqs	Manu-20140318-gqs/mfc/de5-049	/data/voxforge_german/audio/Manu-20140318-gqs/wav/de5-049.wav	DIE INHALTSFREIHEIT WIRD DURCH DEN TYPENZWANG BESCHRÃ NKT
Manu-20140318-gqs	Manu-20140318-gqs/mfc/de5-050	/data/voxforge_german/audio/Manu-20140318-gqs/wav/de5-050.wav	DER TYPENZWANG GILT IM DEUTSCHEN SACHENRECHT
Manu-20140318-gqs	Manu-20140318-gqs/mfc/de5-051	/data/voxforge_german/audio/Manu-20140318-gqs/wav/de5-051.wav	GRUNDSÃ TZLICH KÃ NNEN VERTRÃ GE OHNE EINHALTUNG
Manu-20140318-gqs	Manu-20140318-gqs/mfc/de5-052	/data/voxforge_german/audio/Manu-20140318-gqs/wav/de5-052.wav	EINER BESTIMMTEN FORM ABGESCHLOSSEN WERDEN
Manu-20140318-gya	Manu-20140318-gya/mfc/de3-03	/data/voxforge_german/audio/Manu-20140318-gya/wav/de3-03.wav	WENN DU ETWAS NICHT WILLST DANN HAT DAS KEINE KONSEQUENZEN
Manu-20140318-gya	Manu-20140318-gya/mfc/de3-05	/data/voxforge_german/audio/Manu-20140318-gya/wav/de3-05.wav	GEGENÃ¼BER SEINEN MITBEWERBERN DIE BENACHTEILIGT SIND
Manu-20140318-gya	Manu-20140318-gya/mfc/de3-06	/data/voxforge_german/audio/Manu-20140318-gya/wav/de3-06.wav	ES GEHT NICHT DARUM IN DEN COMPUTER EINZUDRINGEN
Manu-20140318-gya	Manu-20140318-gya/mfc/de3-07	/data/voxforge_german/audio/Manu-20140318-gya/wav/de3-07.wav	DER ANGREIFER SETZT DABEI HÃ UFIG EINEN WURM EIN
Manu-20140318-gya	Manu-20140318-gya/mfc/de3-08	/data/voxforge_german/audio/Manu-20140318-gya/wav/de3-08.wav	DER SICH AUF DEM FREMDEN SYSTEM AUSBREITEN SOLL
Manu-20140318-gya	Manu-20140318-gya/mfc/de3-09	/data/voxforge_german/audio/Manu-20140318-gya/wav/de3-09.wav	WELCHEN GELTUNGSBEREICH HAT DAS DEUTSCHE STRAFRECHT
Manu-20140318-gya	Manu-20140318-gya/mfc/de3-10	/data/voxforge_german/audio/Manu-20140318-gya/wav/de3-10.wav	GEREGELT SIND DIEJENIGEN FÃ LLE DIE EINEN BEZUG ZUM AUSLAND HABEN
Manu-20140318-gya	Manu-20140318-gya/mfc/de3-11	/data/voxforge_german/audio/Manu-20140318-gya/wav/de3-11.wav	DER TÃ TER BEFINDET SICH IM AUSLAND ODER DER TÃ TER IST EIN AUSLÃ NDER
Manu-20140318-hnn	Manu-20140318-hnn/mfc/de8-114	/data/voxforge_german/audio/Manu-20140318-hnn/wav/de8-114.wav	NEHMEN SIE DAS SCHALTROHR AUS DER BOHRUNG HERAUS
Manu-20140318-hnn	Manu-20140318-hnn/mfc/de8-115	/data/voxforge_german/audio/Manu-20140318-hnn/wav/de8-115.wav	STECKEN SIE DEN SCHUTZBÃ¼GEL AUF DER ZAHNKRANZSEITE AUF
Manu-20140318-hnn	Manu-20140318-hnn/mfc/de8-116	/data/voxforge_german/audio/Manu-20140318-hnn/wav/de8-116.wav	IN DAS SCHALTROHR DEN SCHALTSTIFT EINSETZEN
Manu-20140318-hnn	Manu-20140318-hnn/mfc/de8-117	/data/voxforge_german/audio/Manu-20140318-hnn/wav/de8-117.wav	DEN STIFT IN DIE ACHSBOHRUNG EINSCHIEBEN BIS ZUM ANSCHLAG
Manu-20140318-hnn	Manu-20140318-hnn/mfc/de8-118	/data/voxforge_german/audio/Manu-20140318-hnn/wav/de8-118.wav	MIT DEM FÃ¼HRUNGSSTEG DIE FIXIERBUCHSE AUF DIE NABENACHSE SCHIEBEN
Manu-20140318-hnn	Manu-20140318-hnn/mfc/de8-119	/data/voxforge_german/audio/Manu-20140318-hnn/wav/de8-119.wav	DEN SCHALTER IN DEN DRITTEN GANG STELLEN
Manu-20140318-hnn	Manu-20140318-hnn/mfc/de8-120	/data/voxforge_german/audio/Manu-20140318-hnn/wav/de8-120.wav	DEN BREMSHEBEL ZWISCHEN DEN BEIDEN LASCHEN MONTIEREN
Manu-20140318-hnn	Manu-20140318-hnn/mfc/de8-122	/data/voxforge_german/audio/Manu-20140318-hnn/wav/de8-122.wav	DIE STELLSCHRAUBE SEHR WEIT HERAUSDREHEN
Manu-20140318-hnn	Manu-20140318-hnn/mfc/de8-123	/data/voxforge_german/audio/Manu-20140318-hnn/wav/de8-123.wav	BITTE WENDEN SIE SICH AN IHREN FACHHÃ NDLER
Manu-20140318-hov	Manu-20140318-hov/mfc/de7-022	/data/voxforge_german/audio/Manu-20140318-hov/wav/de7-022.wav	ES WURDE LEDIGLICH EINE ALLGEMEINE RÃ¼GE ERHOBEN
Manu-20140318-hov	Manu-20140318-hov/mfc/de7-024	/data/voxforge_german/audio/Manu-20140318-hov/wav/de7-024.wav	JEDERMANN KANN VERFASSUNGSBESCHWERDE ERHEBEN
Manu-20140318-hov	Manu-20140318-hov/mfc/de7-025	/data/voxforge_german/audio/Manu-20140318-hov/wav/de7-025.wav	DIE BETEILIGTENFÃ HIGKEIT IST DANN ZU BEJAHEN
Manu-20140318-hov	Manu-20140318-hov/mfc/de7-026	/data/voxforge_german/audio/Manu-20140318-hov/wav/de7-026.wav	WENN DIE PERSON TRÃ GER VON GRUNDRECHTEN SEIN KANN
Manu-20140318-hov	Manu-20140318-hov/mfc/de7-027	/data/voxforge_german/audio/Manu-20140318-hov/wav/de7-027.wav	AUCH JURISTISCHE PERSONEN KOMMEN ALS TRÃ GER VON GRUNDRECHTEN IN BETRACHT
Manu-20140318-hov	Manu-20140318-hov/mfc/de7-029	/data/voxforge_german/audio/Manu-20140318-hov/wav/de7-029.wav	DIE PROZESSFÃ HIGKEIT IST IM BUNDESVERFASSUNGSGERICHTSGESETZ NICHT EXAKT GEREGELT
Manu-20140318-hov	Manu-20140318-hov/mfc/de7-030	/data/voxforge_german/audio/Manu-20140318-hov/wav/de7-030.wav	IN ANALOGIE ZUM Ã¼BRIGEN VERFAHRENSRECHT WIRD DIE PROZESSFÃ HIGKEIT HERAUSGEFUNDEN
Manu-20140318-hov	Manu-20140318-hov/mfc/de7-031	/data/voxforge_german/audio/Manu-20140318-hov/wav/de7-031.wav	WER GRUNDRECHTSFÃ HIG ODER GRUNDRECHTSMÃ¼NDIG IST IST AUCH PROZESSFÃ HIG
Manu-20140318-hpe	Manu-20140318-hpe/mfc/de10-065	/data/voxforge_german/audio/Manu-20140318-hpe/wav/de10-065.wav	NICHT NUR DER GESCHÃ DIGTE IST BERECHTIGT
Manu-20140318-hpe	Manu-20140318-hpe/mfc/de10-066	/data/voxforge_german/audio/Manu-20140318-hpe/wav/de10-066.wav	DIE STRAFANZEIGE DER POLIZEI MITZUTEILEN
Manu-20140318-hpe	Manu-20140318-hpe/mfc/de10-067	/data/voxforge_german/audio/Manu-20140318-hpe/wav/de10-067.wav	DIE STRAFANZEIGE KANN AUCH GEGEN UNBEKANNT EINGELEGT WERDEN
Manu-20140318-hpe	Manu-20140318-hpe/mfc/de10-068	/data/voxforge_german/audio/Manu-20140318-hpe/wav/de10-068.wav	FÃ¼R BESTIMMTE GEPLANTE STRAFTATEN BESTEHT EINE ANZEIGEPFLICHT
Manu-20140318-hpe	Manu-20140318-hpe/mfc/de10-070	/data/voxforge_german/audio/Manu-20140318-hpe/wav/de10-070.wav	IMMER WIEDER WERDEN POLITIKER ANGEZEIGT
Manu-20140318-hpe	Manu-20140318-hpe/mfc/de10-071	/data/voxforge_german/audio/Manu-20140318-hpe/wav/de10-071.wav	ES IST EINE PREISWERTE SOFTWARE
Manu-20140318-hpe	Manu-20140318-hpe/mfc/de10-073	/data/voxforge_german/audio/Manu-20140318-hpe/wav/de10-073.wav	MIT DIESER SOFTWARE KANNST DU NACHRICHTEN VERSCHLÃ¼SSELN
Manu-20140318-hpe	Manu-20140318-hpe/mfc/de10-074	/data/voxforge_german/audio/Manu-20140318-hpe/wav/de10-074.wav	UND MIT EINER DIGITALEN UNTERSCHRIFT VERSEHEN
Manu-20140318-hto	Manu-20140318-hto/mfc/de5-067	/data/voxforge_german/audio/Manu-20140318-hto/wav/de5-067.wav	WIE LAUTET DIE AKTUELLE VERSIONSNUMMER
Manu-20140318-hto	Manu-20140318-hto/mfc/de5-068	/data/voxforge_german/audio/Manu-20140318-hto/wav/de5-068.wav	GIBT ES ZU DIESEM PROGRAMM EINE ILLUSTRIERTE ANLEITUNG
Manu-20140318-hto	Manu-20140318-hto/mfc/de5-070	/data/voxforge_german/audio/Manu-20140318-hto/wav/de5-070.wav	VON EINER BESCHRÃ NKT VERSCHULDENSFÃ HIGEN PERSON
Manu-20140318-hto	Manu-20140318-hto/mfc/de5-071	/data/voxforge_german/audio/Manu-20140318-hto/wav/de5-071.wav	EINE VERSCHULDENSUNFÃ HIGE PERSON WURDE ANGEKLAGT
Manu-20140318-hto	Manu-20140318-hto/mfc/de5-072	/data/voxforge_german/audio/Manu-20140318-hto/wav/de5-072.wav	WELCHE PERSONEN GELTEN ALS VERSCHULDENSFÃ HIG
Manu-20140318-hto	Manu-20140318-hto/mfc/de5-073	/data/voxforge_german/audio/Manu-20140318-hto/wav/de5-073.wav	SCHULDUNFÃ HIG IST WER DAS SIEBTE LEBENSJAHR NOCH NICHT VOLLENDET HAT
Manu-20140318-hto	Manu-20140318-hto/mfc/de5-074	/data/voxforge_german/audio/Manu-20140318-hto/wav/de5-074.wav	IM ZUSTAND DER BEWUSSTLOSIGKEIT HAT JEMAND EINER ANDEREN PERSON SCHADEN ZUGEFÃ¼GT
Manu-20140318-hto	Manu-20140318-hto/mfc/de5-075	/data/voxforge_german/audio/Manu-20140318-hto/wav/de5-075.wav	DIE VERANTWORTLICHKEIT LIEGT NICHT VOR WENN MAN
Manu-20140318-hto	Manu-20140318-hto/mfc/de5-076	/data/voxforge_german/audio/Manu-20140318-hto/wav/de5-076.wav	OHNE VERSCHULDEN ALKOHOLISIERT WORDEN IST
Manu-20140318-hvf	Manu-20140318-hvf/mfc/de2-14	/data/voxforge_german/audio/Manu-20140318-hvf/wav/de2-14.wav	AES GILT ALS EIN SEHR STARKER ALGORITHMUS
Manu-20140318-hvf	Manu-20140318-hvf/mfc/de2-15	/data/voxforge_german/audio/Manu-20140318-hvf/wav/de2-15.wav	DER NICHT GEHEIM GEHALTEN WERDEN MUSS
Manu-20140318-hvf	Manu-20140318-hvf/mfc/de2-16	/data/voxforge_german/audio/Manu-20140318-hvf/wav/de2-16.wav	DER ANGREIFER KANN DIE DATEN SPÃ TER ENTSCHLÃ¼SSELN
Manu-20140318-hvf	Manu-20140318-hvf/mfc/de2-17	/data/voxforge_german/audio/Manu-20140318-hvf/wav/de2-17.wav	DIESE SOFTWARE DARF VERWENDET KOPIERT VERÃ NDERT UND VERTRIEBEN WERDEN
Manu-20140318-hvf	Manu-20140318-hvf/mfc/de2-18	/data/voxforge_german/audio/Manu-20140318-hvf/wav/de2-18.wav	DIE SOFTWARE WURDE UNTER EINER FREIEN SOFTWARELIZENZ VERÃ FFENTLICHT
Manu-20140318-hvf	Manu-20140318-hvf/mfc/de2-19	/data/voxforge_german/audio/Manu-20140318-hvf/wav/de2-19.wav	ES KOMMT AUF DIE FREIHEIT AN UND NICHT AUF DEN PREIS
Manu-20140318-hvf	Manu-20140318-hvf/mfc/de2-21	/data/voxforge_german/audio/Manu-20140318-hvf/wav/de2-21.wav	DER QUELLCODE KANN VERÃ FFENTLICHT SEIN MUSS ES ABER NICHT
Manu-20140318-hvf	Manu-20140318-hvf/mfc/de2-22	/data/voxforge_german/audio/Manu-20140318-hvf/wav/de2-22.wav	DAS IST EIN WICHTIGER INTERNATIONALER FORTSCHRITT
Manu-20140318-iqw	Manu-20140318-iqw/mfc/de5-083	/data/voxforge_german/audio/Manu-20140318-iqw/wav/de5-083.wav	DORT BEFINDET SICH EBENFALLS EIN MEHR ALS 80 METER HOHER SENDEMAST
Manu-20140318-iqw	Manu-20140318-iqw/mfc/de5-084	/data/voxforge_german/audio/Manu-20140318-iqw/wav/de5-084.wav	DORT WERDEN ZAHLREICHE RUNDFUNKPROGRAMME AUSGESTRAHLT
Manu-20140318-iqw	Manu-20140318-iqw/mfc/de5-086	/data/voxforge_german/audio/Manu-20140318-iqw/wav/de5-086.wav	NORWEGEN GRENZT AN SCHWEDEN FINNLAND UND RUSSLAND
Manu-20140318-iqw	Manu-20140318-iqw/mfc/de5-087	/data/voxforge_german/audio/Manu-20140318-iqw/wav/de5-087.wav	NORWEGEN IST EINE PARLAMENTARISCHE MONARCHIE
Manu-20140318-iqw	Manu-20140318-iqw/mfc/de5-088	/data/voxforge_german/audio/Manu-20140318-iqw/wav/de5-088.wav	ES GIBT ZAHLREICHE BUCHTEN AN DER ETWA 20000 KM LANGEN ATLANTIKKÃ¼STE
Manu-20140318-iqw	Manu-20140318-iqw/mfc/de5-089	/data/voxforge_german/audio/Manu-20140318-iqw/wav/de5-089.wav	ZAHLREICHE WASSERFÃ LLE GIBT ES IM LANDESINNERN
Manu-20140318-iqw	Manu-20140318-iqw/mfc/de5-090	/data/voxforge_german/audio/Manu-20140318-iqw/wav/de5-090.wav	DIE ZAHL DER NORWEGER STEIGT KONTINUIERLICH AN
Manu-20140318-iqw	Manu-20140318-iqw/mfc/de5-091	/data/voxforge_german/audio/Manu-20140318-iqw/wav/de5-091.wav	DIESES LAND IST FÃ¼R EINWANDERER SEHR ATTRAKTIV
Manu-20140318-ird	Manu-20140318-ird/mfc/de7-036	/data/voxforge_german/audio/Manu-20140318-ird/wav/de7-036.wav	AKT DER Ã FFENTLICHEN GEWALT VERURSACHT WORDEN IST
Manu-20140318-ird	Manu-20140318-ird/mfc/de7-039	/data/voxforge_german/audio/Manu-20140318-ird/wav/de7-039.wav	DER SCHUTZBEREICH EINES GRUNDRECHTS KANN GAR NICHT BETROFFEN SEIN
Manu-20140318-ird	Manu-20140318-ird/mfc/de7-040	/data/voxforge_german/audio/Manu-20140318-ird/wav/de7-040.wav	EINE GRUNDRECHTSVERLETZUNG IST NICHT MÃ GLICH
Manu-20140318-ird	Manu-20140318-ird/mfc/de7-041	/data/voxforge_german/audio/Manu-20140318-ird/wav/de7-041.wav	DER EINGRIFF IST GANZ OFFENSICHTLICH RECHTMÃ Ã IG ERFOLGT
Manu-20140318-ird	Manu-20140318-ird/mfc/de7-042	/data/voxforge_german/audio/Manu-20140318-ird/wav/de7-042.wav	DER VERLETZTE HAT DIE VERFASSUNGSBESCHWERDE SELBST EINGELEGT
Manu-20140318-ird	Manu-20140318-ird/mfc/de7-043	/data/voxforge_german/audio/Manu-20140318-ird/wav/de7-043.wav	IST EINE PROZESSSTANDSCHAFT MÃ GLICH
Manu-20140318-ird	Manu-20140318-ird/mfc/de7-044	/data/voxforge_german/audio/Manu-20140318-ird/wav/de7-044.wav	DER HOHEITSAKT HAT DEN BESCHWERDEFÃ¼HRER ALS ADRESSATEN
Manu-20140318-ird	Manu-20140318-ird/mfc/de7-045	/data/voxforge_german/audio/Manu-20140318-ird/wav/de7-045.wav	DAS IST UNPROBLEMATISCH BEIM VERURTEILTEN STRAFTÃ TER GEGEBEN
Manu-20140318-ixs	Manu-20140318-ixs/mfc/de2-17	/data/voxforge_german/audio/Manu-20140318-ixs/wav/de2-17.wav	DIESE SOFTWARE DARF VERWENDET KOPIERT VERÃ NDERT UND VERTRIEBEN WERDEN
Manu-20140318-ixs	Manu-20140318-ixs/mfc/de2-18	/data/voxforge_german/audio/Manu-20140318-ixs/wav/de2-18.wav	DIE SOFTWARE WURDE UNTER EINER FREIEN SOFTWARELIZENZ VERÃ FFENTLICHT
Manu-20140318-ixs	Manu-20140318-ixs/mfc/de2-19	/data/voxforge_german/audio/Manu-20140318-ixs/wav/de2-19.wav	ES KOMMT AUF DIE FREIHEIT AN UND NICHT AUF DEN PREIS
Manu-20140318-ixs	Manu-20140318-ixs/mfc/de2-21	/data/voxforge_german/audio/Manu-20140318-ixs/wav/de2-21.wav	DER QUELLCODE KANN VERÃ FFENTLICHT SEIN MUSS ES ABER NICHT
Manu-20140318-ixs	Manu-20140318-ixs/mfc/de2-22	/data/voxforge_german/audio/Manu-20140318-ixs/wav/de2-22.wav	DAS IST EIN WICHTIGER INTERNATIONALER FORTSCHRITT
Manu-20140318-ixs	Manu-20140318-ixs/mfc/de2-23	/data/voxforge_german/audio/Manu-20140318-ixs/wav/de2-23.wav	DIE WIRTSCHAFTLICHEN VORTEILE SIND UNÃ¼BERSEHBAR
Manu-20140318-ixs	Manu-20140318-ixs/mfc/de2-24	/data/voxforge_german/audio/Manu-20140318-ixs/wav/de2-24.wav	HOLZ IST DIE SUBSTANZ DES STAMMES DER Ã STE UND ZWEIGE
Manu-20140318-jjy	Manu-20140318-jjy/mfc/de10-065	/data/voxforge_german/audio/Manu-20140318-jjy/wav/de10-065.wav	NICHT NUR DER GESCHÃ DIGTE IST BERECHTIGT
Manu-20140318-jjy	Manu-20140318-jjy/mfc/de10-066	/data/voxforge_german/audio/Manu-20140318-jjy/wav/de10-066.wav	DIE STRAFANZEIGE DER POLIZEI MITZUTEILEN
Manu-20140318-jjy	Manu-20140318-jjy/mfc/de10-067	/data/voxforge_german/audio/Manu-20140318-jjy/wav/de10-067.wav	DIE STRAFANZEIGE KANN AUCH GEGEN UNBEKANNT EINGELEGT WERDEN
Manu-20140318-jjy	Manu-20140318-jjy/mfc/de10-068	/data/voxforge_german/audio/Manu-20140318-jjy/wav/de10-068.wav	FÃ¼R BESTIMMTE GEPLANTE STRAFTATEN BESTEHT EINE ANZEIGEPFLICHT
Manu-20140318-jjy	Manu-20140318-jjy/mfc/de10-069	/data/voxforge_german/audio/Manu-20140318-jjy/wav/de10-069.wav	FÃ¼R BEREITS BEGANGENE STRAFTATEN GIBT ES KEINE ANZEIGEPFLICHT
Manu-20140318-jjy	Manu-20140318-jjy/mfc/de10-070	/data/voxforge_german/audio/Manu-20140318-jjy/wav/de10-070.wav	IMMER WIEDER WERDEN POLITIKER ANGEZEIGT
Manu-20140318-jjy	Manu-20140318-jjy/mfc/de10-071	/data/voxforge_german/audio/Manu-20140318-jjy/wav/de10-071.wav	ES IST EINE PREISWERTE SOFTWARE
Manu-20140318-jjy	Manu-20140318-jjy/mfc/de10-072	/data/voxforge_german/audio/Manu-20140318-jjy/wav/de10-072.wav	DIE EINE WICHTIGE ALTERNATIVE DARSTELLT
Manu-20140318-jjy	Manu-20140318-jjy/mfc/de10-073	/data/voxforge_german/audio/Manu-20140318-jjy/wav/de10-073.wav	MIT DIESER SOFTWARE KANNST DU NACHRICHTEN VERSCHLÃ¼SSELN
Manu-20140318-jjy	Manu-20140318-jjy/mfc/de10-074	/data/voxforge_german/audio/Manu-20140318-jjy/wav/de10-074.wav	UND MIT EINER DIGITALEN UNTERSCHRIFT VERSEHEN
Manu-20140318-jke	Manu-20140318-jke/mfc/de8-031	/data/voxforge_german/audio/Manu-20140318-jke/wav/de8-031.wav	DIE TELEFONNUMMER KANN WEITERHIN VERWENDET WERDEN
Manu-20140318-jke	Manu-20140318-jke/mfc/de8-032	/data/voxforge_german/audio/Manu-20140318-jke/wav/de8-032.wav	DAS MOBILTELEFON MUSS DIE JEWEILIGEN FREQUENZEN BEHERRSCHEN
Manu-20140318-jke	Manu-20140318-jke/mfc/de8-033	/data/voxforge_german/audio/Manu-20140318-jke/wav/de8-033.wav	DIE VORTEILE SIND GANZ KLAR ERKENNBAR
Manu-20140318-jke	Manu-20140318-jke/mfc/de8-034	/data/voxforge_german/audio/Manu-20140318-jke/wav/de8-034.wav	DIE BETRIEBSKOSTEN WERDEN GESENKT
Manu-20140318-jke	Manu-20140318-jke/mfc/de8-036	/data/voxforge_german/audio/Manu-20140318-jke/wav/de8-036.wav	MAN KANN MIT DEM HANDY VOLLKOMMEN UMSONST TELEFONIEREN
Manu-20140318-jke	Manu-20140318-jke/mfc/de8-037	/data/voxforge_german/audio/Manu-20140318-jke/wav/de8-037.wav	DIE OPTIMALE ERREICHBARKEIT IST IMMER GEGEBEN
Manu-20140318-jke	Manu-20140318-jke/mfc/de8-038	/data/voxforge_german/audio/Manu-20140318-jke/wav/de8-038.wav	JEDOCH KANN DIE BATTERIELEBENSDAUER VERKÃ¼RZT SEIN
Manu-20140318-jke	Manu-20140318-jke/mfc/de8-039	/data/voxforge_german/audio/Manu-20140318-jke/wav/de8-039.wav	WENN DAS GERÃ T SEHR STARK BEANSPRUCHT WIRD
Manu-20140318-jke	Manu-20140318-jke/mfc/de8-040	/data/voxforge_german/audio/Manu-20140318-jke/wav/de8-040.wav	ES IST EINE SOFTWARE FÃ¼R DIE WLAN GERÃ TE EINIGER HERSTELLER
Manu-20140318-kch	Manu-20140318-kch/mfc/de9-002	/data/voxforge_german/audio/Manu-20140318-kch/wav/de9-002.wav	DIE GERÃ TE SIND MITTLERWEILE SEHR PREISWERT
Manu-20140318-kch	Manu-20140318-kch/mfc/de9-004	/data/voxforge_german/audio/Manu-20140318-kch/wav/de9-004.wav	GLÃ¼CKLICHERWEISE HABEN EINZELNE TEILNEHMER EINEN PRIVATEN DSL ANSCHLUSS
Manu-20140318-kch	Manu-20140318-kch/mfc/de9-005	/data/voxforge_german/audio/Manu-20140318-kch/wav/de9-005.wav	DIE ERSTEN PROJEKTE STARTETEN 1998 MIT EINEM Ã LTEREN STANDARD
Manu-20140318-kch	Manu-20140318-kch/mfc/de9-006	/data/voxforge_german/audio/Manu-20140318-kch/wav/de9-006.wav	IM JAHR 2002 WAREN DIE MEISTEN NETZE IN EINEM SEHR FRÃ¼HEN ENTWICKLUNGSSTADIUM
Manu-20140318-kch	Manu-20140318-kch/mfc/de9-007	/data/voxforge_german/audio/Manu-20140318-kch/wav/de9-007.wav	EINE KLEINE GRUPPE VON LEUTEN FÃ¼HRTE EXPERIMENTE DURCH
Manu-20140318-kch	Manu-20140318-kch/mfc/de9-008	/data/voxforge_german/audio/Manu-20140318-kch/wav/de9-008.wav	AB 2005 WURDEN DRAHTLOSE GEMEINSCHAFTEN ZUNEHMEND BELIEBTER
Manu-20140318-kch	Manu-20140318-kch/mfc/de9-009	/data/voxforge_german/audio/Manu-20140318-kch/wav/de9-009.wav	AUÃ ERDEM SOLLEN SOZIALE STRUKTUREN GEFÃ RDERT WERDEN
Manu-20140318-kch	Manu-20140318-kch/mfc/de9-010	/data/voxforge_german/audio/Manu-20140318-kch/wav/de9-010.wav	DER DIGITALEN SPALTUNG KANN ENTGEGENGEWIRKT WERDEN
